,title,location,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,description_length,company_profile_length,requirements_length,benefits_length
7232,2615,29,0,1,1,1,6,1,22,12,1069,827,1725,122
7233,3514,85,0,1,1,1,5,9,119,26,3235,453,1435,977
7234,9168,85,0,1,1,1,5,1,61,6,419,46,1713,985
7235,6754,85,0,1,1,1,5,2,88,20,2450,881,1362,453
7236,6373,85,0,1,0,4,2,4,75,23,3201,574,1431,484
7237,2683,60,0,1,1,1,3,9,22,12,1298,66,235,284
7238,2554,85,1,0,1,3,4,9,29,9,2432,538,1126,599
7239,9461,73,0,1,1,1,6,9,56,18,603,615,1729,630
7240,724,64,0,0,1,0,3,3,60,15,937,432,1507,394
7241,8445,85,0,1,0,1,3,4,70,29,2052,573,563,575
7242,7483,12,0,1,0,1,6,2,48,3,2495,731,1609,972
7243,859,85,0,1,0,0,4,1,46,15,2089,712,1909,585
7244,4969,85,0,0,0,1,3,4,0,7,456,384,1091,616
7245,4306,36,0,1,1,1,3,2,58,18,88,36,935,473
7246,8393,85,0,1,0,1,2,4,25,31,3094,115,1562,685
7247,2224,85,0,1,0,1,2,4,39,1,492,806,1877,594
7248,223,29,0,1,1,1,5,1,39,13,312,635,1847,752
7249,674,85,1,1,0,3,4,5,66,27,802,904,1516,649
7250,6622,85,0,1,1,1,0,4,33,1,3133,513,2053,618
7251,5817,85,0,1,0,1,2,4,26,7,216,806,213,649
7252,6401,85,0,1,1,1,5,1,52,16,533,543,2031,664
7253,9049,60,0,1,1,1,5,9,58,26,3313,138,2062,1135
7254,6804,27,0,1,0,1,6,9,119,31,190,960,1270,768
7255,5180,85,0,1,0,1,5,1,58,18,1035,51,344,1065
7256,5068,29,0,1,1,1,4,1,94,23,2773,722,2154,394
7257,8981,85,0,1,0,1,5,1,78,12,2369,505,1859,621
7258,3707,85,0,1,1,1,2,3,58,15,1333,380,1758,266
7259,7734,85,0,0,0,1,2,1,22,12,2152,458,1380,576
7260,7413,20,0,1,1,1,6,7,30,24,625,777,1634,606
7261,3328,27,0,1,1,1,2,4,35,31,1075,846,1816,668
7262,3334,60,0,1,1,1,0,2,22,22,578,300,1711,1241
7263,3763,85,0,1,0,1,2,4,110,16,3195,938,1552,155
7264,880,58,0,1,1,1,5,1,58,18,366,762,2168,242
7265,6058,85,0,1,1,1,0,1,22,22,1443,554,903,694
7266,9014,27,0,1,0,0,4,3,45,14,2180,501,2122,706
7267,5871,85,0,1,0,1,2,4,32,10,1025,796,1756,661
7268,1353,85,0,1,0,1,6,6,23,16,902,453,1678,542
7269,7717,68,0,1,1,1,4,3,61,18,2369,285,1104,732
7270,5385,27,0,1,0,1,2,1,59,18,8,535,1848,629
7271,3566,29,0,1,1,1,5,1,22,0,3305,827,1105,747
7272,2735,85,0,1,0,1,2,1,75,26,2914,150,1740,606
7273,10080,20,0,1,1,1,5,5,30,12,2933,777,1580,1027
7274,3000,27,0,1,1,1,6,4,45,1,2958,923,1889,303
7275,6082,85,0,1,0,1,0,6,75,20,245,19,2168,1187
7276,2275,85,0,1,0,1,2,4,26,7,353,806,3,671
7277,7962,85,0,0,0,1,3,2,75,22,229,384,782,651
7278,9670,74,0,1,1,1,2,1,31,36,3084,206,459,625
7279,7813,85,0,1,0,1,2,4,58,17,952,758,36,52
7280,7413,85,0,0,0,1,3,2,57,12,2378,462,785,645
7281,9504,36,0,1,1,1,6,3,61,16,2012,289,1430,873
7282,2891,85,0,1,1,2,1,1,87,20,1607,839,1904,568
7283,9991,12,0,1,1,1,1,2,58,7,1292,300,1787,899
7284,10646,85,0,1,0,1,1,4,41,9,2344,581,1926,544
7285,1367,85,0,1,0,1,5,9,39,20,1572,19,1733,804
7286,9263,85,0,1,1,3,6,4,41,13,3242,963,1461,753
7287,5877,85,0,1,0,1,2,0,11,20,815,591,844,557
7288,9955,64,0,1,1,1,4,1,15,16,2179,771,1673,457
7289,6279,20,0,1,0,1,0,0,61,12,2220,587,1586,447
7290,5162,85,0,0,1,0,5,2,55,18,2919,524,1893,539
7291,9242,5,0,1,1,1,5,2,89,18,3069,15,1745,131
7292,4743,85,0,1,0,1,2,3,53,31,2793,390,1649,57
7293,8457,85,0,0,0,1,2,3,75,30,2982,384,856,714
7294,4461,27,0,1,1,0,3,3,51,15,106,818,214,1105
7295,9577,18,0,1,1,1,6,5,22,13,3121,69,1555,591
7296,10805,27,0,1,1,1,6,4,0,1,2883,923,1889,303
7297,10028,27,0,1,0,1,5,4,58,18,1358,599,1371,621
7298,10908,29,0,1,1,1,4,3,46,12,2567,671,1586,1044
7299,7139,85,0,0,0,1,3,2,44,16,414,477,770,687
7300,1469,85,0,1,0,4,0,4,33,25,2785,513,1785,210
7301,3627,27,0,1,0,1,1,3,50,16,2948,897,1161,197
7302,5619,27,0,1,1,4,0,9,27,31,3185,923,1889,407
7303,8027,85,0,1,1,1,4,7,58,5,3130,863,1132,589
7304,6527,27,0,1,0,1,6,1,53,17,211,616,96,523
7305,5138,85,0,0,1,2,3,4,51,15,2596,635,1105,934
7306,362,5,0,1,1,1,6,1,0,0,3052,913,1527,604
7307,8846,85,0,0,1,0,4,1,51,16,2747,460,1766,658
7308,5930,85,0,0,0,2,3,6,58,19,3007,820,858,661
7309,2503,85,0,0,0,1,3,2,44,12,3257,384,308,565
7310,2199,85,0,1,0,1,2,4,47,7,249,806,1905,670
7311,3714,36,0,1,0,3,5,1,58,18,2649,387,2179,622
7312,8399,85,0,1,0,0,2,2,55,29,557,121,1548,282
7313,7291,27,0,1,0,1,5,9,58,18,1352,444,1459,602
7314,689,4,0,1,0,1,3,4,45,15,1262,210,1210,650
7315,186,36,0,1,1,1,5,2,19,3,2128,823,1830,966
7316,3345,85,0,1,0,1,5,0,75,1,568,287,2076,349
7317,1341,63,0,0,0,2,2,6,45,13,2779,692,740,46
7318,8660,12,0,1,1,1,0,1,58,16,2796,825,55,644
7319,546,85,0,1,0,1,5,5,22,32,2764,423,358,665
7320,1903,85,0,1,1,1,0,9,39,7,1533,19,1733,747
7321,10499,27,0,1,0,1,5,1,19,3,876,241,1981,583
7322,8876,85,0,0,1,1,5,2,34,12,1327,844,151,708
7323,3344,85,0,0,1,2,2,4,56,1,3111,619,2155,628
7324,1597,27,0,1,0,1,4,4,37,14,445,417,1562,677
7325,5023,85,0,1,0,1,5,1,10,13,765,143,1613,650
7326,7900,85,0,1,0,1,0,9,39,23,1641,19,1556,849
7327,272,27,0,1,0,1,5,9,58,31,417,444,1896,610
7328,9586,23,0,1,0,1,4,4,69,20,1298,144,1116,587
7329,1748,27,0,1,0,3,5,1,58,19,3049,600,560,708
7330,2135,27,0,1,0,1,0,3,61,7,3188,499,539,339
7331,7238,27,0,1,1,3,6,7,112,20,191,205,1650,314
7332,3204,85,0,1,1,0,2,1,31,12,2407,672,334,354
7333,2248,85,0,1,0,1,2,4,88,7,918,806,206,604
7334,9981,27,0,1,0,1,0,3,55,7,448,679,1756,214
7335,5943,85,0,0,0,1,3,3,64,18,2943,384,655,627
7336,8328,64,0,1,0,2,4,1,15,21,3015,547,1325,457
7337,933,27,0,1,0,2,4,4,42,16,2989,923,1591,396
7338,247,63,0,1,0,1,3,5,118,33,1883,614,1491,653
7339,4577,85,0,1,1,1,1,1,117,17,1364,680,1879,787
7340,7308,85,0,1,1,3,0,4,55,23,3231,836,1712,499
7341,6999,85,0,1,0,3,2,3,58,0,1158,991,1835,558
7342,7445,30,0,1,0,1,2,1,61,22,3181,654,1636,335
7343,6583,65,0,1,1,1,3,4,54,1,2915,532,808,540
7344,6665,68,0,1,1,1,3,3,68,22,1254,484,1735,498
7345,9234,20,0,1,0,1,4,3,29,12,613,777,1635,786
7346,5601,26,0,1,0,1,1,2,61,9,2723,671,1303,553
7347,8654,12,0,1,1,1,2,0,58,13,39,825,2174,778
7348,2367,85,0,1,1,1,5,9,129,26,2841,453,1471,686
7349,5520,85,0,0,0,0,5,1,69,17,241,433,480,619
7350,26,85,0,1,0,1,5,1,75,22,63,780,1342,647
7351,6644,66,0,1,0,1,0,1,58,18,341,559,2056,613
7352,1549,85,1,1,1,0,3,2,70,18,1459,549,1595,463
7353,448,85,0,1,1,1,0,4,75,1,2832,447,1795,579
7354,6346,85,0,1,1,1,0,4,8,15,793,149,1014,1036
7355,2666,85,0,0,0,1,5,1,75,2,2789,517,991,331
7356,6068,20,0,1,0,1,2,2,49,22,2762,777,1504,561
7357,9162,76,0,1,1,1,5,1,58,18,1847,650,1891,745
7358,1027,85,0,1,0,0,4,2,48,15,473,826,1947,265
7359,4080,85,0,1,0,0,3,1,31,14,2156,672,542,354
7360,6715,27,0,1,1,1,2,3,4,1,659,701,1752,632
7361,8676,27,0,1,1,1,4,3,59,15,2194,591,1694,443
7362,7058,35,0,1,0,3,2,2,56,14,2614,933,1750,559
7363,8454,12,0,1,1,0,3,3,50,29,1301,92,1264,629
7364,8851,85,0,1,1,1,5,1,23,9,1427,680,2083,641
7365,7746,85,0,1,0,1,2,3,62,26,2038,325,1224,658
7366,3204,85,0,1,1,0,2,1,31,12,2407,672,334,354
7367,774,85,0,1,1,1,0,1,58,22,3098,521,1484,686
7368,7717,85,0,1,1,1,5,1,21,12,2475,76,400,1139
7369,2102,29,0,0,1,1,4,4,37,16,420,711,823,705
7370,129,85,0,1,0,1,5,1,22,18,940,298,1767,651
7371,1606,85,0,1,1,1,2,4,53,17,332,193,2047,503
7372,7530,85,0,1,1,1,5,1,58,20,2244,249,547,587
7373,9331,27,0,1,0,4,3,4,112,23,3152,923,1542,521
7374,1844,85,0,1,1,1,5,1,88,12,655,969,1641,1127
7375,461,85,0,1,1,3,0,0,108,1,3245,17,1089,478
7376,10053,85,0,1,1,1,0,0,58,18,1486,360,288,971
7377,529,5,0,1,1,1,2,4,39,31,86,743,1593,1215
7378,7998,85,1,0,0,1,2,8,51,1,2870,578,646,590
7379,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
7380,4883,85,0,1,0,3,3,3,67,11,171,399,1777,447
7381,7569,27,0,1,1,1,0,1,61,23,582,924,2022,1
7382,1016,27,0,1,0,2,4,4,27,9,2964,923,1625,378
7383,9821,85,0,1,1,0,2,2,53,17,1207,44,220,590
7384,7596,41,0,1,0,1,5,1,58,26,2612,158,1167,1186
7385,6113,29,0,1,1,1,3,3,57,20,2770,540,1604,586
7386,4229,66,0,0,0,1,5,1,53,17,1385,515,1158,580
7387,10541,29,0,1,1,1,4,4,48,11,577,527,486,861
7388,7624,27,0,1,1,1,5,1,6,26,1773,715,2179,589
7389,4677,85,0,1,1,1,0,1,58,18,2883,227,900,245
7390,10420,53,0,0,1,1,3,3,118,6,1681,200,1560,278
7391,711,85,0,0,1,1,0,1,39,20,1072,409,1908,744
7392,9079,27,0,1,1,1,4,2,61,14,189,582,1749,449
7393,3195,85,0,1,1,1,5,2,58,12,3126,51,1772,74
7394,9285,85,0,1,0,1,5,1,26,20,1060,806,108,613
7395,5353,20,0,1,1,1,0,1,30,12,218,777,1830,923
7396,10808,27,0,1,0,1,6,4,39,7,3027,923,1889,303
7397,2258,12,0,0,1,1,2,4,72,7,3098,572,1310,425
7398,7516,85,0,0,0,1,2,2,77,19,2956,384,780,641
7399,375,85,0,0,0,2,2,7,45,2,2219,689,883,590
7400,8824,27,0,1,1,1,5,1,29,9,3263,148,2126,420
7401,10138,88,0,1,0,0,3,1,31,14,1578,672,424,354
7402,5200,7,0,1,1,1,5,1,22,18,84,842,1814,1165
7403,5943,85,0,0,0,1,3,3,64,18,2943,384,655,627
7404,138,85,0,0,1,2,3,6,67,20,2407,799,467,559
7405,2974,85,0,1,1,1,2,3,74,23,1418,278,1500,449
7406,3303,85,0,1,1,1,5,4,107,20,1242,133,1513,454
7407,6481,85,0,0,0,3,6,6,47,31,3153,479,1203,130
7408,3388,29,0,1,0,1,5,1,56,16,1527,674,1549,573
7409,518,85,0,1,1,1,0,1,39,6,788,75,2067,560
7410,272,85,0,0,0,1,2,3,41,31,2954,528,1308,617
7411,3956,85,0,1,0,1,2,4,72,7,938,806,143,636
7412,4790,85,0,1,0,1,5,1,58,18,1434,750,499,1174
7413,7340,85,0,0,0,1,3,2,55,17,3240,384,852,695
7414,8263,85,0,0,0,0,5,1,54,16,789,500,1960,556
7415,10499,36,0,1,1,1,6,1,58,9,840,438,1377,533
7416,2613,27,0,1,0,1,0,1,58,18,1492,530,210,826
7417,7268,85,0,1,1,2,2,4,88,17,3287,969,1821,587
7418,2282,85,0,1,0,1,2,4,39,7,1073,806,356,616
7419,6672,27,0,1,1,3,6,9,30,11,2754,188,923,1103
7420,1296,85,0,1,0,2,2,5,69,19,3187,954,1491,523
7421,10497,65,0,1,1,1,3,3,65,9,1724,434,373,582
7422,7865,27,0,0,0,1,2,3,52,7,970,577,612,600
7423,11195,29,0,1,0,1,2,1,58,18,3037,653,1064,585
7424,5842,85,0,0,0,1,3,2,37,16,217,384,629,657
7425,8874,36,1,0,0,1,6,1,63,22,516,335,1530,516
7426,308,27,0,1,0,1,4,4,64,22,2361,482,1368,584
7427,1995,85,0,0,0,2,2,4,111,18,3258,646,1246,402
7428,4456,85,0,0,0,1,3,5,48,15,2811,809,542,818
7429,6840,85,0,1,0,2,3,3,44,17,2907,826,2004,1071
7430,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
7431,787,85,0,1,1,1,5,1,39,19,2158,19,2024,806
7432,9304,85,0,1,1,1,2,4,6,7,5,582,1701,73
7433,5736,85,1,1,1,0,3,3,59,22,2382,1016,1258,690
7434,2321,65,0,1,1,1,5,2,63,7,2953,556,1249,530
7435,3366,85,0,1,1,1,3,1,87,20,1141,756,100,886
7436,6479,85,0,1,1,1,1,9,51,5,1157,27,1117,548
7437,6617,85,0,1,0,1,1,2,58,1,3044,682,35,611
7438,804,85,0,0,0,1,4,2,28,14,3006,384,1177,523
7439,2463,52,0,1,0,1,3,2,45,15,1117,455,156,1023
7440,7949,85,0,0,0,1,2,3,73,22,2525,384,1003,762
7441,10703,85,0,1,1,1,0,1,33,13,190,59,2094,597
7442,10484,23,0,1,0,1,3,4,81,20,2996,129,1961,37
7443,1813,85,1,1,1,1,1,1,52,22,964,574,1805,121
7444,2199,85,0,1,0,1,2,4,58,7,3162,806,1746,672
7445,3503,85,0,1,0,1,1,1,38,7,3083,423,357,1
7446,11173,85,0,1,1,1,4,4,47,12,2821,831,2146,887
7447,1889,85,0,1,1,0,1,2,72,17,1115,6,189,304
7448,9254,85,0,0,1,1,3,9,22,15,3226,495,697,490
7449,6099,12,0,1,1,1,2,9,75,22,363,636,2045,100
7450,9854,36,0,0,0,1,3,3,53,17,2014,452,1811,660
7451,7729,85,0,1,0,1,5,1,4,25,1465,50,471,519
7452,3107,85,0,1,1,0,0,2,23,26,405,292,72,764
7453,1900,85,0,1,0,1,2,3,39,9,3029,19,1285,862
7454,9131,27,0,1,1,1,5,9,39,12,214,499,1560,540
7455,5518,85,0,1,0,1,5,1,58,18,2886,36,1700,319
7456,9130,27,0,1,1,0,4,3,54,16,2425,491,2196,621
7457,2269,85,0,1,0,1,2,4,75,7,2772,390,188,789
7458,3596,27,0,1,0,1,5,9,22,12,3086,148,230,420
7459,4182,85,0,1,0,1,3,1,56,18,689,143,517,621
7460,10003,27,0,1,1,1,3,4,49,14,106,818,216,1105
7461,1273,85,0,1,0,1,3,2,11,13,1294,826,73,917
7462,9129,29,0,1,0,1,5,1,22,14,3196,120,2049,606
7463,10459,85,1,1,1,0,2,3,37,12,2907,154,1775,399
7464,3102,85,0,1,0,1,3,5,88,12,1994,567,1138,465
7465,1560,27,0,1,0,1,2,4,51,16,3169,540,2043,653
7466,3652,20,0,1,1,0,5,9,29,9,486,643,1589,299
7467,7292,29,0,1,1,1,3,3,65,15,2633,542,180,475
7468,7865,85,0,1,1,1,6,4,107,1,3222,663,1068,229
7469,2930,85,0,0,1,3,3,6,26,13,2428,752,870,671
7470,6896,60,0,1,1,0,5,2,61,12,116,79,75,682
7471,7913,85,0,1,0,1,0,1,118,6,2270,848,1485,488
7472,4080,85,0,1,0,0,3,1,31,14,2156,672,613,354
7473,7340,85,0,0,0,1,3,2,48,17,3266,384,941,612
7474,5167,22,0,1,1,1,3,2,60,16,795,477,1725,701
7475,6058,85,0,1,0,1,5,1,75,22,3129,951,1532,560
7476,4397,12,0,0,0,1,3,4,51,14,57,453,2174,786
7477,4384,85,0,0,0,1,3,2,34,15,33,384,842,731
7478,7796,85,0,1,1,1,2,3,58,18,3232,454,1800,1093
7479,723,85,0,0,0,1,5,9,39,20,1838,312,1908,745
7480,6052,27,0,1,0,1,4,4,56,22,2361,388,1368,696
7481,4328,27,0,1,1,1,5,1,53,22,1887,686,1839,580
7482,7596,27,0,1,1,1,5,3,58,26,881,530,1671,826
7483,248,36,0,1,1,1,1,5,58,17,1275,36,1771,448
7484,405,85,0,1,1,1,2,5,41,6,2759,1019,1425,278
7485,3698,85,0,1,0,1,2,5,47,7,2272,115,1466,1219
7486,10921,85,0,1,1,1,1,3,54,16,2998,500,1569,595
7487,9129,85,0,1,1,1,5,1,22,12,1891,836,1430,731
7488,8424,85,0,1,0,1,5,1,22,31,2832,33,1952,428
7489,9201,85,0,1,1,1,4,3,45,13,2805,548,1401,742
7490,9023,36,1,1,0,1,5,1,30,18,433,918,25,801
7491,4344,20,0,1,1,1,5,3,30,12,52,777,1507,690
7492,9495,85,0,0,0,1,0,1,61,12,152,561,1677,929
7493,3548,85,0,1,1,1,2,1,69,18,2645,962,2059,541
7494,2423,29,0,1,0,1,5,9,119,12,3146,433,686,492
7495,5938,85,0,0,0,1,2,2,60,17,3253,384,563,670
7496,7278,27,0,1,1,4,0,9,27,31,3153,923,1415,427
7497,2427,85,0,0,0,3,2,5,26,8,114,617,1886,620
7498,3172,15,0,1,1,1,5,5,119,31,323,433,86,469
7499,4285,20,0,1,0,1,3,3,51,16,903,182,2105,633
7500,7892,29,0,1,0,2,0,4,62,0,71,449,1605,503
7501,8114,40,0,0,1,1,6,1,46,1,132,300,1690,390
7502,1559,85,0,1,0,1,2,2,57,11,531,427,1483,465
7503,7315,85,0,1,0,1,5,1,58,12,567,51,1232,74
7504,10788,35,0,1,0,1,3,2,22,12,2239,898,1527,673
7505,3259,85,1,0,0,1,2,8,55,1,2870,608,646,565
7506,10573,46,0,0,1,1,4,5,41,12,1828,677,687,787
7507,1357,85,0,0,0,1,3,3,69,14,715,384,685,541
7508,7767,29,0,1,1,1,5,1,119,12,155,433,2019,494
7509,10145,44,0,1,1,0,3,1,31,13,2318,672,302,354
7510,7865,85,0,1,1,0,2,2,59,9,908,559,1413,349
7511,6583,85,0,0,1,2,3,4,63,12,2780,668,1524,130
7512,7261,85,0,1,1,1,3,2,65,18,1700,627,1192,331
7513,272,85,0,1,1,1,5,4,75,31,2944,229,754,490
7514,587,29,0,1,0,1,5,2,22,16,2806,889,1755,634
7515,7582,85,0,1,1,1,5,4,88,12,3224,516,1968,478
7516,1663,27,0,1,0,1,3,4,49,7,1082,520,1368,612
7517,3026,85,0,1,1,1,2,4,51,16,2963,718,396,754
7518,6698,27,0,1,0,1,4,9,55,15,811,477,1651,705
7519,9920,85,0,1,1,1,4,4,86,20,2683,969,1499,672
7520,889,85,0,0,1,3,4,7,22,15,2806,587,551,776
7521,3618,85,0,0,0,1,3,3,78,22,2959,384,922,565
7522,5361,29,0,1,1,1,2,1,119,9,356,857,12,190
7523,5214,27,0,1,0,1,6,9,22,18,1888,362,445,100
7524,5842,85,0,0,0,1,3,2,48,16,213,384,575,693
7525,8382,85,1,1,1,0,3,9,55,31,3041,486,1666,533
7526,6400,85,0,1,0,1,2,2,59,16,2961,543,1182,602
7527,935,27,0,1,1,4,2,5,43,19,1588,923,1644,454
7528,1303,85,0,0,0,1,3,2,28,14,3181,384,1198,570
7529,9462,85,0,1,0,1,5,1,58,18,2525,990,2041,656
7530,10499,36,0,1,1,1,2,2,58,9,3034,268,1389,427
7531,3878,85,0,1,1,1,2,4,15,16,914,858,1442,530
7532,3204,85,0,1,1,0,2,1,31,12,2407,672,334,354
7533,10300,53,1,1,1,0,3,3,61,16,2207,493,1119,22
7534,7717,76,0,0,1,3,0,1,57,18,2375,536,1744,681
7535,310,85,0,1,0,1,0,1,75,25,2268,379,1444,921
7536,5159,85,0,1,1,0,5,5,58,18,2938,452,1691,541
7537,9375,22,0,0,1,3,5,5,10,11,3143,524,2050,1115
7538,11167,20,0,1,1,1,5,3,61,18,92,502,3,1188
7539,4696,85,1,0,1,1,4,5,65,19,2370,385,1391,626
7540,1900,85,0,1,1,1,2,9,39,7,844,19,1576,804
7541,1345,85,0,0,1,1,0,4,26,7,245,685,857,914
7542,4655,85,0,1,0,1,2,1,58,26,2497,475,2139,1075
7543,8416,0,0,1,1,1,5,1,79,31,1160,433,1381,188
7544,9974,29,1,1,0,1,0,1,69,34,2169,130,1321,693
7545,9844,5,0,0,0,3,3,5,63,19,2558,693,1235,303
7546,9129,29,0,1,1,1,5,1,22,18,1181,741,1591,587
7547,7405,22,0,1,0,1,4,3,60,19,1119,477,1729,694
7548,7301,5,0,1,1,1,3,4,39,7,3277,743,1802,99
7549,3331,85,0,1,1,1,2,4,75,31,3278,352,1009,424
7550,1901,85,0,1,0,1,2,4,39,7,395,19,1458,886
7551,5598,27,0,1,0,1,5,9,75,12,42,775,1339,250
7552,2021,85,0,1,1,1,5,9,61,31,252,46,1786,985
7553,7748,23,0,1,0,1,0,1,119,18,370,12,1828,1127
7554,9809,85,0,1,0,1,5,1,61,12,315,752,1619,476
7555,10001,85,0,1,1,0,2,2,58,18,138,571,415,353
7556,2210,85,0,1,0,1,2,4,66,7,244,806,1964,657
7557,10908,29,1,1,1,1,3,4,58,12,2965,514,1850,492
7558,10440,32,1,1,0,0,3,4,65,19,2443,507,1412,492
7559,7411,36,0,0,0,1,5,2,57,19,2754,469,1400,578
7560,9095,27,1,1,1,1,5,9,99,31,2558,627,1710,194
7561,5203,7,0,1,0,1,5,1,22,18,3126,842,1956,1150
7562,7609,27,0,1,1,1,5,1,6,26,1228,715,1550,454
7563,5752,85,0,0,0,1,3,4,88,20,1973,506,1134,488
7564,10921,85,1,0,0,1,2,2,22,18,698,509,236,672
7565,10403,36,0,1,1,1,5,1,58,18,2731,36,1841,463
7566,2407,85,0,1,0,1,2,2,57,12,2960,682,1575,593
7567,2312,85,0,0,0,1,2,3,49,11,1584,596,1658,528
7568,5592,85,0,1,0,1,5,1,29,13,2395,207,1239,495
7569,6147,85,0,0,0,1,3,3,76,16,2858,384,688,640
7570,9461,29,0,1,1,1,5,2,119,12,765,433,74,461
7571,2796,85,0,1,1,1,2,9,75,22,1212,277,2107,899
7572,7351,85,0,1,1,1,5,1,88,23,2777,881,1777,656
7573,2199,85,0,1,0,1,2,4,26,7,244,806,1891,629
7574,3518,85,0,0,1,1,0,7,107,29,1033,472,1233,521
7575,5410,85,0,1,0,1,2,2,39,12,2788,466,122,258
7576,2786,85,0,1,0,1,1,1,28,5,1146,339,523,218
7577,3808,27,0,1,0,0,5,1,61,18,3162,924,520,144
7578,3778,85,0,1,1,0,0,1,61,0,219,81,82,248
7579,2250,85,0,0,0,0,3,2,74,10,991,489,1191,294
7580,10592,5,0,0,0,3,4,4,60,15,2519,635,1235,504
7581,3090,85,0,0,0,1,3,2,32,12,43,384,843,732
7582,1434,85,0,1,1,3,2,7,51,16,2840,304,1035,1234
7583,5554,85,0,1,1,1,3,3,84,18,2812,499,508,563
7584,536,85,1,1,0,1,2,4,119,7,583,719,1825,445
7585,3578,85,0,1,1,1,6,1,39,31,1886,898,1362,588
7586,11223,85,0,0,1,1,6,9,51,16,313,651,305,525
7587,4518,85,0,1,1,1,2,3,58,11,694,732,2215,704
7588,9835,85,0,1,0,1,0,1,24,12,3025,788,1327,643
7589,3648,85,1,1,1,3,6,1,61,36,3152,751,1800,1188
7590,10499,29,0,1,1,1,3,3,38,12,161,823,1270,699
7591,2311,85,0,1,0,1,4,1,51,14,932,573,2004,640
7592,7361,27,0,1,0,1,0,1,105,31,237,515,1821,571
7593,2159,27,0,1,1,1,2,1,4,7,20,802,1683,581
7594,2623,83,0,1,1,1,3,1,51,15,1755,477,1891,590
7595,4832,24,0,1,1,1,4,4,61,21,1565,771,100,737
7596,4194,85,0,0,0,0,3,2,22,26,2519,384,428,727
7597,5842,85,0,0,0,1,4,2,44,15,216,384,409,570
7598,4081,85,0,1,1,0,2,1,31,11,2156,672,613,354
7599,310,85,0,1,1,1,0,0,52,21,2272,796,2147,134
7600,9828,85,0,1,1,0,5,1,60,18,2568,570,85,634
7601,8850,85,0,1,0,1,2,4,66,15,604,806,1729,572
7602,6117,42,1,1,0,1,5,1,22,22,2473,773,1608,954
7603,3789,27,0,1,1,1,3,4,48,13,2433,72,1381,1074
7604,2587,85,0,1,0,1,2,0,104,18,616,253,573,100
7605,7516,85,0,0,0,1,3,3,67,21,3213,384,863,760
7606,4727,85,0,1,1,1,0,1,53,17,1352,379,1356,860
7607,9116,85,0,1,0,1,5,9,18,15,2912,722,1831,445
7608,4174,0,0,1,0,2,2,6,57,21,1555,889,1050,552
7609,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
7610,4637,34,0,1,1,1,0,4,1,18,3042,695,1425,519
7611,1699,36,0,1,1,1,2,1,21,12,2440,37,1649,340
7612,5155,7,0,1,0,1,3,1,22,18,3089,842,1958,1162
7613,1802,29,0,1,0,1,5,2,61,22,852,267,1479,274
7614,1714,85,0,0,0,0,4,3,68,15,2241,397,740,540
7615,5373,85,0,1,0,1,0,5,22,22,135,615,1326,517
7616,3345,60,0,1,0,1,5,4,58,1,409,138,799,543
7617,10911,27,0,1,0,1,0,4,75,25,927,846,1901,102
7618,4081,85,0,1,1,0,2,1,31,11,2156,672,613,354
7619,5455,29,1,1,1,1,5,1,61,5,735,952,2214,663
7620,3206,85,0,1,1,0,2,1,31,11,2612,672,198,354
7621,1223,85,0,0,0,1,2,4,75,31,2755,507,1626,503
7622,2042,85,0,1,1,1,6,9,23,31,179,30,1589,92
7623,2374,85,0,1,1,2,4,4,32,8,408,805,1438,761
7624,2663,27,0,1,1,1,2,1,75,0,1841,653,1765,635
7625,1900,85,0,1,0,1,2,9,39,7,979,19,1588,806
7626,7919,27,0,0,1,1,2,1,118,5,3242,516,2148,914
7627,8836,27,0,1,0,1,6,9,124,18,776,802,7,522
7628,981,85,0,1,1,1,5,4,99,20,695,229,1050,490
7629,11108,20,0,1,1,3,4,1,30,12,329,777,2147,766
7630,9496,36,0,1,0,1,2,1,58,18,388,387,1726,546
7631,2065,20,0,1,0,1,5,3,50,21,2816,777,1595,504
7632,4503,85,0,1,0,2,2,4,84,21,2829,954,1275,524
7633,8147,29,1,1,1,1,5,3,61,12,272,751,33,1210
7634,3205,85,0,1,1,0,2,1,31,12,2407,672,334,354
7635,9095,27,0,1,1,0,4,2,60,20,1070,157,246,463
7636,10762,27,0,1,0,1,5,5,22,11,3040,590,1245,605
7637,2828,85,0,0,1,1,1,1,51,1,2504,589,414,978
7638,1551,29,0,0,0,1,2,1,52,18,280,608,1316,560
7639,2506,85,0,1,0,1,5,1,22,18,999,677,1947,454
7640,4623,85,1,1,0,1,5,6,58,18,810,13,595,630
7641,9327,0,0,1,1,1,4,4,58,17,3003,567,1305,519
7642,10908,21,0,1,0,1,6,3,61,9,269,649,1647,856
7643,1675,85,0,0,0,1,4,1,51,16,1202,438,1237,572
7644,7340,85,0,1,0,1,5,1,52,21,889,827,1607,549
7645,7771,85,0,1,0,1,5,1,58,18,1359,750,1983,1185
7646,9571,85,0,1,1,1,0,1,61,18,3282,81,1578,88
7647,9063,68,0,1,1,1,5,1,119,12,211,433,2017,492
7648,580,85,0,1,1,1,0,1,22,8,564,639,1822,73
